eval_id,sample_id,pair_id,seed_group,replicate,latent_seed,condition,qwen_correct,gemini_correct,dual_vlm_correct,automated_consensus_correct
eval_1098,sample_0092,pair_091,2,1,2021,lsda_clean,1,1,1,0
eval_1099,sample_0875,pair_031,2,2,2022,lsda_clean,1,1,1,0
eval_1100,sample_0683,pair_039,3,3,3033,native_SS,0,0,0,0
eval_1101,sample_0601,pair_081,2,2,2022,lsda_clean,1,1,1,1
eval_1102,sample_0742,pair_016,1,2,1012,native_SS,1,0,0,0
eval_1103,sample_0612,pair_068,1,1,1011,lsda_clean,1,1,1,1
eval_1104,sample_0850,pair_082,2,3,2023,lsda_clean,1,1,1,1
eval_1105,sample_0274,pair_052,1,1,1011,lsda_clean,0,0,0,0
eval_1106,sample_0445,pair_006,3,2,3032,native_SS,1,0,0,0
eval_1107,sample_0799,pair_033,3,2,3032,native_SS,1,1,1,0
eval_1108,sample_0597,pair_062,3,2,3032,native_SS,1,1,1,1
eval_1109,sample_0297,pair_057,3,1,3031,lsda_clean,1,1,1,1
eval_1110,sample_0759,pair_026,1,1,1011,native_SS,1,0,0,0
eval_1111,sample_0216,pair_049,2,2,2022,lsda_clean,1,1,1,0
eval_1112,sample_0892,pair_076,2,2,2022,lsda_clean,1,1,1,1
eval_1113,sample_0561,pair_091,1,3,1013,native_SS,1,1,1,0
eval_1114,sample_0357,pair_082,3,1,3031,native_SS,1,1,1,0
eval_1115,sample_0115,pair_071,1,1,1011,lsda_clean,1,1,1,0
eval_1116,sample_0476,pair_054,3,3,3033,lsda_clean,1,0,0,0
eval_1117,sample_0239,pair_071,1,3,1013,lsda_clean,1,1,1,0
eval_1118,sample_0361,pair_012,3,2,3032,lsda_clean,1,1,1,0
eval_1119,sample_0087,pair_063,1,1,1011,native_SS,1,0,0,0
eval_1120,sample_0264,pair_012,1,3,1013,native_SS,0,0,0,0
eval_1121,sample_0204,pair_004,1,2,1012,lsda_clean,1,1,1,1
eval_1122,sample_0287,pair_043,1,1,1011,lsda_clean,1,1,1,1
eval_1123,sample_0827,pair_045,3,1,3031,lsda_clean,1,1,1,0
eval_1124,sample_0751,pair_053,3,3,3033,lsda_clean,1,0,0,0
eval_1125,sample_0398,pair_091,2,2,2022,lsda_clean,1,1,1,1
eval_1126,sample_0313,pair_001,1,3,1013,native_SS,1,1,1,0
eval_1127,sample_0637,pair_092,3,1,3031,native_SS,1,1,1,0
eval_1128,sample_0045,pair_027,3,1,3031,native_SS,0,0,0,0
eval_1129,sample_0126,pair_055,1,1,1011,native_SS,1,0,0,1
eval_1130,sample_0274,pair_052,1,1,1011,native_SS,0,0,0,0
eval_1131,sample_0565,pair_005,2,3,2023,lsda_clean,1,1,1,0
eval_1132,sample_0181,pair_089,3,1,3031,lsda_clean,1,1,1,1
eval_1133,sample_0174,pair_094,3,1,3031,lsda_clean,1,1,1,0
eval_1134,sample_0899,pair_077,2,3,2023,lsda_clean,1,1,1,0
eval_1135,sample_0262,pair_062,1,2,1012,native_SS,0,0,0,0
eval_1136,sample_0089,pair_002,3,2,3032,lsda_clean,1,1,1,0
eval_1137,sample_0233,pair_036,1,2,1012,lsda_clean,1,1,1,1
eval_1138,sample_0501,pair_066,1,2,1012,native_SS,1,0,0,0
eval_1139,sample_0763,pair_071,1,2,1012,native_SS,1,0,0,0
eval_1140,sample_0121,pair_071,2,1,2021,lsda_clean,1,0,0,1
eval_1141,sample_0556,pair_009,1,2,1012,native_SS,1,0,0,0
eval_1142,sample_0725,pair_074,2,1,2021,lsda_clean,1,1,1,1
eval_1143,sample_0552,pair_088,2,3,2023,lsda_clean,1,1,1,1
eval_1144,sample_0263,pair_031,1,3,1013,native_SS,1,0,0,0
eval_1145,sample_0271,pair_062,2,2,2022,native_SS,1,1,1,1
eval_1146,sample_0638,pair_039,3,1,3031,native_SS,0,0,0,0
eval_1147,sample_0301,pair_025,3,3,3033,lsda_clean,0,0,0,0
eval_1148,sample_0069,pair_016,2,2,2022,native_SS,1,1,1,1
eval_1149,sample_0745,pair_072,2,2,2022,lsda_clean,1,1,1,1
eval_1150,sample_0138,pair_086,2,1,2021,native_SS,1,1,1,1
eval_1151,sample_0166,pair_096,3,1,3031,lsda_clean,1,1,1,1
eval_1152,sample_0137,pair_086,1,1,1011,lsda_clean,1,1,1,1
eval_1153,sample_0894,pair_011,3,2,3032,lsda_clean,1,0,0,0
eval_1154,sample_0202,pair_073,1,2,1012,native_SS,1,0,0,0
eval_1155,sample_0316,pair_004,3,3,3033,lsda_clean,1,1,1,1
eval_1156,sample_0880,pair_072,1,1,1011,native_SS,1,0,0,0
eval_1157,sample_0189,pair_032,2,3,2023,lsda_clean,1,1,1,1
eval_1158,sample_0017,pair_080,3,2,3032,lsda_clean,1,1,1,0
eval_1159,sample_0702,pair_040,3,2,3032,lsda_clean,1,1,1,0
eval_1160,sample_0630,pair_040,2,2,2022,lsda_clean,1,1,1,1
eval_1161,sample_0841,pair_001,3,3,3033,lsda_clean,1,1,1,1
eval_1162,sample_0837,pair_014,2,3,2023,lsda_clean,1,1,1,1
eval_1163,sample_0896,pair_032,1,1,1011,lsda_clean,1,1,1,0
eval_1164,sample_0899,pair_077,2,3,2023,native_SS,1,1,1,0
eval_1165,sample_0446,pair_091,3,1,3031,lsda_clean,1,1,1,0
eval_1166,sample_0047,pair_052,3,1,3031,lsda_clean,1,1,1,0
eval_1167,sample_0172,pair_003,2,1,2021,lsda_clean,1,1,1,1
eval_1168,sample_0470,pair_064,1,1,1011,lsda_clean,1,1,1,1
eval_1169,sample_0291,pair_053,1,1,1011,native_SS,1,1,1,0
eval_1170,sample_0251,pair_075,3,2,3032,lsda_clean,1,1,1,1
eval_1171,sample_0413,pair_098,2,1,2021,lsda_clean,1,1,1,0
eval_1172,sample_0709,pair_017,1,1,1011,lsda_clean,1,0,0,0
eval_1173,sample_0571,pair_073,3,2,3032,lsda_clean,1,1,1,1
eval_1174,sample_0398,pair_091,2,2,2022,native_SS,1,1,1,1
eval_1175,sample_0258,pair_031,2,3,2023,lsda_clean,1,1,1,0
eval_1176,sample_0032,pair_074,1,1,1011,native_SS,1,1,1,0
eval_1177,sample_0269,pair_089,1,1,1011,lsda_clean,1,1,1,1
eval_1178,sample_0124,pair_024,2,2,2022,native_SS,1,1,1,0
eval_1179,sample_0201,pair_056,3,1,3031,native_SS,1,1,1,1
eval_1180,sample_0561,pair_091,1,3,1013,lsda_clean,1,1,1,0
eval_1181,sample_0155,pair_081,1,3,1013,native_SS,0,0,0,0
eval_1182,sample_0602,pair_084,1,1,1011,lsda_clean,1,1,1,1
eval_1183,sample_0213,pair_001,2,3,2023,lsda_clean,1,1,1,0
eval_1184,sample_0628,pair_066,3,2,3032,native_SS,1,1,1,0
eval_1185,sample_0020,pair_045,2,1,2021,lsda_clean,1,0,0,0
eval_1186,sample_0315,pair_084,2,1,2021,lsda_clean,1,1,1,1
eval_1187,sample_0099,pair_004,1,3,1013,native_SS,1,1,1,0
eval_1188,sample_0698,pair_019,2,3,2023,lsda_clean,1,1,1,0
eval_1189,sample_0848,pair_058,2,3,2023,lsda_clean,1,1,1,0
eval_1190,sample_0831,pair_023,1,2,1012,lsda_clean,1,1,1,0
eval_1191,sample_0513,pair_058,3,2,3032,native_SS,0,1,0,0
eval_1192,sample_0103,pair_041,3,2,3032,native_SS,1,1,1,0
eval_1193,sample_0849,pair_063,3,3,3033,lsda_clean,0,1,0,1
eval_1194,sample_0443,pair_007,3,3,3033,native_SS,1,1,1,1
eval_1195,sample_0451,pair_088,1,3,1013,lsda_clean,1,0,0,0
eval_1196,sample_0567,pair_021,3,2,3032,native_SS,1,0,0,1
eval_1197,sample_0491,pair_078,3,2,3032,native_SS,1,0,0,0
eval_1198,sample_0074,pair_075,1,3,1013,native_SS,1,1,1,1
eval_1199,sample_0702,pair_040,3,2,3032,native_SS,1,1,1,0
eval_1200,sample_0828,pair_022,2,1,2021,native_SS,1,1,1,0
eval_1201,sample_0310,pair_036,3,1,3031,native_SS,0,0,0,0
eval_1202,sample_0591,pair_063,2,2,2022,native_SS,1,0,0,1
eval_1203,sample_0227,pair_023,2,3,2023,lsda_clean,1,1,1,1
eval_1204,sample_0804,pair_056,1,3,1013,native_SS,1,1,1,0
eval_1205,sample_0599,pair_074,1,2,1012,native_SS,1,1,1,1
eval_1206,sample_0508,pair_095,1,1,1011,lsda_clean,1,1,1,1
eval_1207,sample_0463,pair_046,3,1,3031,native_SS,0,0,0,0
eval_1208,sample_0447,pair_057,1,3,1013,native_SS,1,1,1,1
eval_1209,sample_0149,pair_077,2,2,2022,lsda_clean,1,1,1,1
eval_1210,sample_0428,pair_093,2,2,2022,native_SS,1,0,0,0
eval_1211,sample_0013,pair_051,3,2,3032,native_SS,1,1,1,1
eval_1212,sample_0140,pair_007,1,2,1012,lsda_clean,1,1,1,1
eval_1213,sample_0221,pair_097,1,2,1012,native_SS,1,1,1,1
eval_1214,sample_0383,pair_096,3,3,3033,native_SS,1,0,0,0
eval_1215,sample_0734,pair_088,3,1,3031,native_SS,0,0,0,0
eval_1216,sample_0640,pair_025,3,1,3031,lsda_clean,1,1,1,0
eval_1217,sample_0774,pair_046,2,3,2023,native_SS,0,0,0,0
eval_1218,sample_0820,pair_055,2,3,2023,lsda_clean,1,1,1,0
eval_1219,sample_0490,pair_067,3,1,3031,lsda_clean,1,1,1,1
eval_1220,sample_0212,pair_057,2,2,2022,lsda_clean,1,1,1,0
eval_1221,sample_0403,pair_059,1,3,1013,lsda_clean,1,1,1,1
eval_1222,sample_0442,pair_014,1,1,1011,lsda_clean,1,1,1,0
eval_1223,sample_0044,pair_020,3,3,3033,native_SS,0,0,0,0
eval_1224,sample_0665,pair_047,2,2,2022,lsda_clean,1,1,1,0
eval_1225,sample_0052,pair_047,2,1,2021,lsda_clean,1,1,1,0
eval_1226,sample_0664,pair_077,1,3,1013,native_SS,1,1,1,0
eval_1227,sample_0867,pair_030,3,1,3031,native_SS,1,0,0,0
eval_1228,sample_0819,pair_087,1,2,1012,native_SS,1,1,1,1
eval_1229,sample_0669,pair_095,2,1,2021,lsda_clean,0,1,0,0
eval_1230,sample_0491,pair_078,3,2,3032,lsda_clean,1,1,1,1
eval_1231,sample_0340,pair_049,2,1,2021,lsda_clean,1,1,1,1
eval_1232,sample_0647,pair_097,1,3,1013,lsda_clean,1,1,1,1
eval_1233,sample_0828,pair_022,2,1,2021,lsda_clean,1,1,1,0
eval_1234,sample_0053,pair_011,1,2,1012,lsda_clean,1,1,1,1
eval_1235,sample_0484,pair_069,3,2,3032,native_SS,0,0,0,0
eval_1236,sample_0117,pair_085,3,1,3031,native_SS,1,0,0,0
eval_1237,sample_0103,pair_041,3,2,3032,lsda_clean,1,1,1,0
eval_1238,sample_0833,pair_002,3,3,3033,lsda_clean,1,1,1,0
eval_1239,sample_0602,pair_084,1,1,1011,native_SS,0,0,0,0
eval_1240,sample_0601,pair_081,2,2,2022,native_SS,1,0,0,0
eval_1241,sample_0606,pair_040,2,1,2021,native_SS,1,0,0,1
eval_1242,sample_0490,pair_067,3,1,3031,native_SS,1,1,1,1
eval_1243,sample_0373,pair_098,3,1,3031,lsda_clean,1,1,1,0
eval_1244,sample_0343,pair_028,3,2,3032,lsda_clean,1,1,1,0
eval_1245,sample_0536,pair_027,1,3,1013,native_SS,0,0,0,0
eval_1246,sample_0656,pair_037,1,2,1012,native_SS,1,1,1,0
eval_1247,sample_0211,pair_074,2,3,2023,native_SS,1,1,1,1
eval_1248,sample_0135,pair_034,2,2,2022,native_SS,0,0,0,0
eval_1249,sample_0370,pair_004,3,2,3032,native_SS,1,1,1,1
eval_1250,sample_0158,pair_054,2,1,2021,lsda_clean,1,1,1,1
eval_1251,sample_0363,pair_011,3,1,3031,lsda_clean,1,0,0,0
eval_1252,sample_0730,pair_014,3,2,3032,lsda_clean,1,1,1,0
eval_1253,sample_0390,pair_084,3,2,3032,lsda_clean,1,1,1,1
eval_1254,sample_0824,pair_077,1,1,1011,lsda_clean,1,1,1,1
eval_1255,sample_0581,pair_045,2,3,2023,native_SS,0,0,0,0
eval_1256,sample_0450,pair_035,3,2,3032,native_SS,1,1,1,1
eval_1257,sample_0752,pair_021,3,1,3031,native_SS,0,1,0,0
eval_1258,sample_0409,pair_067,1,3,1013,native_SS,1,1,1,1
eval_1259,sample_0429,pair_057,3,2,3032,native_SS,1,1,1,1
eval_1260,sample_0046,pair_067,3,3,3033,lsda_clean,1,1,1,1
eval_1261,sample_0479,pair_069,2,2,2022,lsda_clean,1,1,1,0
eval_1262,sample_0213,pair_001,2,3,2023,native_SS,1,1,1,1
eval_1263,sample_0519,pair_090,2,3,2023,lsda_clean,1,1,1,1
eval_1264,sample_0367,pair_042,2,1,2021,native_SS,0,0,0,0
eval_1265,sample_0252,pair_052,1,2,1012,lsda_clean,1,1,1,0
eval_1266,sample_0812,pair_022,1,1,1011,lsda_clean,1,1,1,1
eval_1267,sample_0726,pair_099,1,3,1013,native_SS,1,1,1,1
eval_1268,sample_0808,pair_024,3,1,3031,lsda_clean,1,1,1,0
eval_1269,sample_0260,pair_041,1,2,1012,native_SS,0,0,0,0
eval_1270,sample_0334,pair_073,2,1,2021,lsda_clean,1,1,1,0
eval_1271,sample_0536,pair_027,1,3,1013,lsda_clean,0,0,0,0
eval_1272,sample_0197,pair_050,1,3,1013,native_SS,1,0,0,0
eval_1273,sample_0510,pair_025,1,3,1013,native_SS,0,0,0,0
eval_1274,sample_0012,pair_093,3,2,3032,native_SS,1,0,0,0
eval_1275,sample_0379,pair_067,2,3,2023,native_SS,0,0,0,0
eval_1276,sample_0137,pair_086,1,1,1011,native_SS,1,0,0,1
eval_1277,sample_0724,pair_064,2,2,2022,lsda_clean,1,1,1,0
eval_1278,sample_0574,pair_095,2,3,2023,lsda_clean,1,1,1,0
eval_1279,sample_0621,pair_007,3,1,3031,native_SS,1,1,1,1
eval_1280,sample_0825,pair_054,1,2,1012,native_SS,0,0,0,0
eval_1281,sample_0608,pair_022,3,2,3032,lsda_clean,1,1,1,1
eval_1282,sample_0697,pair_082,1,3,1013,native_SS,1,1,1,1
eval_1283,sample_0318,pair_044,1,1,1011,lsda_clean,1,0,0,0
eval_1284,sample_0377,pair_074,3,1,3031,lsda_clean,1,1,1,1
eval_1285,sample_0344,pair_094,1,3,1013,native_SS,1,1,1,0
eval_1286,sample_0375,pair_008,3,1,3031,lsda_clean,1,1,1,0
eval_1287,sample_0779,pair_073,3,3,3033,lsda_clean,1,1,1,1
eval_1288,sample_0415,pair_026,1,3,1013,lsda_clean,1,0,0,1
eval_1289,sample_0435,pair_019,3,2,3032,lsda_clean,1,1,1,0
eval_1290,sample_0427,pair_056,1,1,1011,lsda_clean,1,1,1,0
eval_1291,sample_0306,pair_087,2,2,2022,lsda_clean,1,1,1,1
eval_1292,sample_0051,pair_097,2,3,2023,lsda_clean,1,1,1,1
eval_1293,sample_0453,pair_048,1,1,1011,native_SS,1,1,1,0
eval_1294,sample_0743,pair_094,2,3,2023,native_SS,0,0,0,0
eval_1295,sample_0146,pair_027,3,3,3033,native_SS,0,0,0,0
eval_1296,sample_0776,pair_094,2,2,2022,native_SS,1,1,1,0
eval_1297,sample_0600,pair_011,3,3,3033,native_SS,1,0,0,0
eval_1298,sample_0675,pair_076,1,2,1012,native_SS,0,1,0,0
eval_1299,sample_0182,pair_074,1,3,1013,lsda_clean,1,1,1,1
eval_1300,sample_0528,pair_039,2,2,2022,native_SS,0,0,0,0
eval_1301,sample_0542,pair_052,1,3,1013,native_SS,0,1,0,0
eval_1302,sample_0843,pair_016,3,3,3033,lsda_clean,0,0,0,1
eval_1303,sample_0469,pair_036,1,1,1011,lsda_clean,1,0,0,0
eval_1304,sample_0438,pair_048,1,3,1013,native_SS,1,1,1,0
eval_1305,sample_0241,pair_045,2,2,2022,lsda_clean,1,1,1,0
eval_1306,sample_0424,pair_032,3,2,3032,lsda_clean,1,0,0,0
eval_1307,sample_0878,pair_063,1,2,1012,native_SS,1,0,0,1
eval_1308,sample_0115,pair_071,1,1,1011,native_SS,1,0,0,0
eval_1309,sample_0292,pair_054,2,2,2022,native_SS,1,0,0,0
eval_1310,sample_0705,pair_016,2,3,2023,native_SS,1,1,1,0
eval_1311,sample_0389,pair_083,2,1,2021,lsda_clean,1,1,1,1
eval_1312,sample_0665,pair_047,2,2,2022,native_SS,1,1,1,1
eval_1313,sample_0347,pair_076,1,1,1011,lsda_clean,1,1,1,1
eval_1314,sample_0237,pair_013,1,3,1013,native_SS,1,0,0,0
eval_1315,sample_0583,pair_078,3,3,3033,lsda_clean,1,1,1,1
eval_1316,sample_0545,pair_075,1,2,1012,lsda_clean,1,1,1,1
eval_1317,sample_0815,pair_063,3,1,3031,lsda_clean,1,1,1,0
eval_1318,sample_0654,pair_041,2,3,2023,native_SS,1,0,0,0
eval_1319,sample_0032,pair_074,1,1,1011,lsda_clean,1,1,1,1
eval_1320,sample_0185,pair_090,2,2,2022,lsda_clean,1,1,1,1
eval_1321,sample_0500,pair_059,2,3,2023,native_SS,0,0,0,0
eval_1322,sample_0176,pair_092,3,3,3033,native_SS,1,1,1,0
eval_1323,sample_0703,pair_030,2,1,2021,native_SS,1,1,1,0
eval_1324,sample_0333,pair_038,3,3,3033,lsda_clean,1,1,1,1
eval_1325,sample_0436,pair_043,2,2,2022,lsda_clean,1,1,1,0
eval_1326,sample_0634,pair_049,3,1,3031,lsda_clean,1,1,1,1
eval_1327,sample_0780,pair_005,1,3,1013,lsda_clean,1,1,1,1
eval_1328,sample_0028,pair_039,1,1,1011,native_SS,1,0,0,1
eval_1329,sample_0293,pair_034,3,2,3032,lsda_clean,1,1,1,1
eval_1330,sample_0761,pair_017,3,3,3033,lsda_clean,1,0,0,0
eval_1331,sample_0438,pair_048,1,3,1013,lsda_clean,1,1,1,0
eval_1332,sample_0757,pair_081,3,3,3033,native_SS,0,0,0,0
eval_1333,sample_0325,pair_083,1,3,1013,native_SS,0,1,0,0
eval_1334,sample_0521,pair_064,3,2,3032,native_SS,1,1,1,1
eval_1335,sample_0834,pair_003,3,1,3031,lsda_clean,1,1,1,0
eval_1336,sample_0593,pair_019,3,1,3031,lsda_clean,1,1,1,0
eval_1337,sample_0712,pair_001,3,2,3032,native_SS,1,1,1,0
eval_1338,sample_0126,pair_055,1,1,1011,lsda_clean,1,1,1,1
eval_1339,sample_0681,pair_029,2,2,2022,lsda_clean,1,1,1,0
eval_1340,sample_0108,pair_068,1,3,1013,lsda_clean,1,1,1,1
eval_1341,sample_0066,pair_018,2,3,2023,lsda_clean,1,1,1,0
eval_1342,sample_0261,pair_004,1,1,1011,native_SS,0,0,0,0
eval_1343,sample_0823,pair_024,2,1,2021,lsda_clean,1,1,1,0
eval_1344,sample_0104,pair_006,2,2,2022,lsda_clean,1,1,1,1
eval_1345,sample_0719,pair_032,3,1,3031,native_SS,1,0,0,0
eval_1346,sample_0558,pair_043,2,1,2021,native_SS,1,1,1,0
eval_1347,sample_0519,pair_090,2,3,2023,native_SS,1,1,1,1
eval_1348,sample_0308,pair_050,2,1,2021,lsda_clean,1,1,1,0
eval_1349,sample_0765,pair_086,2,2,2022,native_SS,1,1,1,0
eval_1350,sample_0667,pair_021,1,2,1012,lsda_clean,1,1,1,1
eval_1351,sample_0877,pair_038,3,1,3031,native_SS,1,0,0,0
eval_1352,sample_0487,pair_079,2,1,2021,native_SS,1,1,1,0
eval_1353,sample_0721,pair_084,1,3,1013,lsda_clean,1,1,1,1
eval_1354,sample_0219,pair_014,1,3,1013,native_SS,0,0,0,0
eval_1355,sample_0477,pair_099,1,1,1011,lsda_clean,1,1,1,1
eval_1356,sample_0368,pair_015,1,3,1013,lsda_clean,1,1,1,0
eval_1357,sample_0138,pair_086,2,1,2021,lsda_clean,1,1,1,1
eval_1358,sample_0400,pair_042,2,3,2023,native_SS,1,1,1,1
eval_1359,sample_0795,pair_100,1,1,1011,lsda_clean,1,1,1,1
eval_1360,sample_0393,pair_037,1,1,1011,native_SS,1,1,1,0
eval_1361,sample_0452,pair_089,1,3,1013,native_SS,1,0,0,0
eval_1362,sample_0229,pair_067,2,2,2022,native_SS,1,1,1,1
eval_1363,sample_0101,pair_094,2,1,2021,lsda_clean,1,1,1,1
eval_1364,sample_0678,pair_041,1,3,1013,native_SS,1,0,0,0
eval_1365,sample_0058,pair_024,2,3,2023,lsda_clean,1,1,1,0
eval_1366,sample_0895,pair_046,3,2,3032,lsda_clean,0,1,0,0
eval_1367,sample_0401,pair_095,3,3,3033,lsda_clean,1,1,1,1
eval_1368,sample_0604,pair_043,3,2,3032,lsda_clean,1,1,1,0
eval_1369,sample_0876,pair_050,1,1,1011,native_SS,1,1,1,0
eval_1370,sample_0667,pair_021,1,2,1012,native_SS,1,1,1,0
eval_1371,sample_0412,pair_088,1,1,1011,native_SS,0,0,0,0
eval_1372,sample_0152,pair_016,2,1,2021,lsda_clean,1,1,1,0
eval_1373,sample_0130,pair_070,2,3,2023,native_SS,1,1,1,1
eval_1374,sample_0562,pair_070,1,1,1011,lsda_clean,1,1,1,1
eval_1375,sample_0026,pair_069,3,1,3031,lsda_clean,1,1,1,0
eval_1376,sample_0741,pair_062,1,3,1013,lsda_clean,1,1,1,1
eval_1377,sample_0357,pair_082,3,1,3031,lsda_clean,1,1,1,1
eval_1378,sample_0396,pair_080,3,1,3031,native_SS,1,1,1,0
eval_1379,sample_0119,pair_005,3,2,3032,native_SS,1,1,1,1
eval_1380,sample_0036,pair_053,1,3,1013,lsda_clean,1,0,0,0
eval_1381,sample_0188,pair_087,2,1,2021,native_SS,1,1,1,1
eval_1382,sample_0201,pair_056,3,1,3031,lsda_clean,1,1,1,1
eval_1383,sample_0331,pair_044,1,2,1012,native_SS,1,1,1,0
eval_1384,sample_0673,pair_061,3,1,3031,lsda_clean,1,1,1,1
eval_1385,sample_0717,pair_010,2,2,2022,lsda_clean,1,1,1,0
eval_1386,sample_0695,pair_084,1,2,1012,native_SS,0,0,0,0
eval_1387,sample_0316,pair_004,3,3,3033,native_SS,1,0,0,0
eval_1388,sample_0082,pair_025,1,2,1012,native_SS,0,0,0,1
eval_1389,sample_0846,pair_067,1,1,1011,lsda_clean,1,1,1,1
eval_1390,sample_0674,pair_012,3,3,3033,native_SS,1,1,1,0
eval_1391,sample_0048,pair_033,1,3,1013,lsda_clean,1,1,1,1
eval_1392,sample_0896,pair_032,1,1,1011,native_SS,0,0,0,0
eval_1393,sample_0321,pair_022,3,1,3031,native_SS,1,1,1,0
eval_1394,sample_0133,pair_096,1,1,1011,lsda_clean,1,0,0,0
eval_1395,sample_0869,pair_078,2,3,2023,native_SS,1,0,0,0
eval_1396,sample_0635,pair_015,3,1,3031,lsda_clean,1,1,1,0
eval_1397,sample_0573,pair_029,1,1,1011,native_SS,1,1,1,0
eval_1398,sample_0021,pair_065,1,1,1011,lsda_clean,0,0,0,0
eval_1399,sample_0046,pair_067,3,3,3033,native_SS,1,1,1,0
eval_1400,sample_0382,pair_024,1,3,1013,lsda_clean,1,1,1,1
eval_1401,sample_0140,pair_007,1,2,1012,native_SS,1,1,1,0
eval_1402,sample_0796,pair_094,3,2,3032,lsda_clean,1,1,1,1
eval_1403,sample_0814,pair_052,2,2,2022,native_SS,1,0,0,0
eval_1404,sample_0047,pair_052,3,1,3031,native_SS,1,1,1,0
eval_1405,sample_0609,pair_032,1,3,1013,lsda_clean,1,1,1,0
eval_1406,sample_0661,pair_061,1,2,1012,native_SS,1,0,0,0
eval_1407,sample_0523,pair_045,3,3,3033,lsda_clean,0,1,0,1
eval_1408,sample_0701,pair_062,3,3,3033,native_SS,0,0,0,0
eval_1409,sample_0694,pair_013,1,1,1011,lsda_clean,1,1,1,0
eval_1410,sample_0112,pair_048,2,2,2022,native_SS,0,0,0,0
eval_1411,sample_0249,pair_057,2,3,2023,native_SS,1,1,1,0
eval_1412,sample_0136,pair_093,3,1,3031,lsda_clean,1,1,1,1
eval_1413,sample_0527,pair_011,2,3,2023,native_SS,1,1,1,0
eval_1414,sample_0179,pair_096,2,3,2023,lsda_clean,1,0,0,0
eval_1415,sample_0277,pair_100,1,3,1013,native_SS,1,1,1,0
eval_1416,sample_0243,pair_015,3,2,3032,native_SS,0,0,0,0
eval_1417,sample_0356,pair_020,2,1,2021,native_SS,1,0,0,0
eval_1418,sample_0684,pair_008,2,1,2021,lsda_clean,0,0,0,0
eval_1419,sample_0512,pair_011,2,1,2021,native_SS,1,0,0,0
eval_1420,sample_0752,pair_021,3,1,3031,lsda_clean,0,0,0,0
eval_1421,sample_0402,pair_099,3,3,3033,lsda_clean,1,1,1,0
eval_1422,sample_0180,pair_035,1,3,1013,native_SS,0,0,0,0
eval_1423,sample_0314,pair_030,2,3,2023,native_SS,1,0,0,0
eval_1424,sample_0410,pair_099,1,2,1012,native_SS,1,1,1,0
eval_1425,sample_0572,pair_086,3,2,3032,native_SS,1,0,0,0
eval_1426,sample_0273,pair_010,3,1,3031,lsda_clean,1,1,1,1
eval_1427,sample_0476,pair_054,3,3,3033,native_SS,1,0,0,0
eval_1428,sample_0551,pair_074,3,2,3032,native_SS,1,1,1,0
eval_1429,sample_0725,pair_074,2,1,2021,native_SS,1,1,1,1
eval_1430,sample_0528,pair_039,2,2,2022,lsda_clean,1,1,1,0
eval_1431,sample_0377,pair_074,3,1,3031,native_SS,1,1,1,1
eval_1432,sample_0844,pair_035,1,1,1011,lsda_clean,1,1,1,0
eval_1433,sample_0871,pair_095,1,2,1012,native_SS,0,0,0,0
eval_1434,sample_0085,pair_098,2,3,2023,lsda_clean,1,1,1,0
eval_1435,sample_0530,pair_067,2,1,2021,lsda_clean,1,1,1,1
eval_1436,sample_0184,pair_083,2,2,2022,native_SS,0,0,0,0
eval_1437,sample_0747,pair_038,2,2,2022,lsda_clean,1,1,1,1
eval_1438,sample_0566,pair_020,1,3,1013,lsda_clean,1,1,1,0
eval_1439,sample_0785,pair_005,3,3,3033,lsda_clean,1,1,1,0
eval_1440,sample_0070,pair_008,1,2,1012,native_SS,1,1,1,0
eval_1441,sample_0590,pair_077,1,2,1012,native_SS,1,1,1,0
eval_1442,sample_0518,pair_013,2,1,2021,native_SS,0,0,0,0
eval_1443,sample_0859,pair_002,1,1,1011,native_SS,0,0,0,0
eval_1444,sample_0560,pair_054,1,1,1011,native_SS,1,1,1,0
eval_1445,sample_0670,pair_100,3,2,3032,lsda_clean,1,1,1,1
eval_1446,sample_0659,pair_082,3,2,3032,native_SS,0,0,0,0
eval_1447,sample_0718,pair_032,1,2,1012,lsda_clean,1,0,0,0
eval_1448,sample_0346,pair_083,3,1,3031,lsda_clean,1,1,1,0
eval_1449,sample_0691,pair_079,1,3,1013,lsda_clean,1,1,1,0
eval_1450,sample_0311,pair_086,2,3,2023,lsda_clean,1,0,0,0
eval_1451,sample_0578,pair_068,3,2,3032,native_SS,1,1,1,1
eval_1452,sample_0620,pair_005,2,2,2022,lsda_clean,1,0,0,0
eval_1453,sample_0028,pair_039,1,1,1011,lsda_clean,1,1,1,1
eval_1454,sample_0448,pair_089,2,1,2021,native_SS,0,0,0,0
eval_1455,sample_0658,pair_038,1,2,1012,lsda_clean,1,1,1,0
eval_1456,sample_0669,pair_095,2,1,2021,native_SS,0,0,0,0
eval_1457,sample_0364,pair_088,2,1,2021,native_SS,0,0,0,0
eval_1458,sample_0172,pair_003,2,1,2021,native_SS,0,0,0,0
eval_1459,sample_0110,pair_037,2,2,2022,native_SS,1,1,1,0
eval_1460,sample_0118,pair_100,3,1,3031,native_SS,0,0,0,0
eval_1461,sample_0120,pair_075,1,1,1011,native_SS,1,1,1,0
eval_1462,sample_0622,pair_096,1,3,1013,lsda_clean,1,0,0,0
eval_1463,sample_0317,pair_008,3,3,3033,lsda_clean,1,1,1,1
